Shareholder - Name	Issuer - Name	Issuer - Country Name	Issuer - Sector	Security - Report Date	Security - Market Value - Amount	Security - Market Value - Multiplier	Security - Market Value - Currency Code	Data Source URL
PensionDanmark	Orion	South Korea	Packaged Foods & Meats	2025-12-31	1.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Perseus Mining	Australia	Gold	2025-12-31	1.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Lululemon Athletica	Canada	Apparel, Accessories & Luxury Goods	2025-12-31	1.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	3SBio	Hong Kong	Biotechnology	2025-12-31	1.20	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hasbro	United states	Leisure Products	2025-12-31	1.20	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Yadea Group	China	Motorcycle Manufacturers	2025-12-31	1.20	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	FactSet Research Systems	United states	Financial Exchanges & Data	2025-12-31	1.20	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	TAL Education	China	Education Services	2025-12-31	1.19	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	SM Investments	Philippines	Industrial Conglomerates	2025-12-31	1.19	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kasikornbank	Thailand	Diversified Banks	2025-12-31	1.19	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	BB Seguridade Participacoes	Brazil	Multi-line Insurance	2025-12-31	1.19	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	KeyCorp	United states	Diversified Banks	2025-12-31	1.18	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	LTIMindtree	India	IT Consulting & Other Services	2025-12-31	1.18	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Banca Mediolanum	Italy	Diversified Financial Services	2025-12-31	1.18	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Novatek Microelectronics	Taiwan	Semiconductors	2025-12-31	1.18	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Guotai Haitong Securities	China	Investment Banking & Brokerage	2025-12-31	1.17	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Best Buy	United states	Computer & Electronics Retail	2025-12-31	1.17	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	IMCD	Netherlands	Trading Companies & Distributors	2025-12-31	1.17	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Amundi	France	Asset Management & Custody Banks	2025-12-31	1.16	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Posco International	South Korea	Trading Companies & Distributors	2025-12-31	1.16	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bajaj Auto	India	Motorcycle Manufacturers	2025-12-31	1.15	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Coca-Cola Femsa	Mexico	Soft Drinks & Non-alcoholic Beverages	2025-12-31	1.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Metlen Energy & Metals	Greece	Industrial Conglomerates	2025-12-31	1.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	EMS-Chemie	Switzerland	Specialty Chemicals	2025-12-31	1.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Amplifon	Italy	Health Care Distributors	2025-12-31	1.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Coles Group	Australia	Food Retail	2025-12-31	1.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Power Corp of Canada	Canada	Life & Health Insurance	2025-12-31	1.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	GoDaddy	United states	Internet Services & Infrastructure	2025-12-31	1.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Indraprastha Gas	India	Gas Utilities	2025-12-31	1.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Okta	United states	Internet Services & Infrastructure	2025-12-31	1.12	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Huntington Bancshares	United states	Regional Banks	2025-12-31	1.12	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Shenzhou International	China	Apparel, Accessories & Luxury Goods	2025-12-31	1.11	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Verbund	Austria	Electric Utilities	2025-12-31	1.11	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Rockchip Electronics	China	Semiconductors	2025-12-31	1.11	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	LG Corp	South Korea	Industrial Conglomerates	2025-12-31	1.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Occidental Petroleum	United states	Integrated Oil & Gas	2025-12-31	1.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Micro-Star International	Taiwan	Technology Hardware, Storage & Peripherals	2025-12-31	1.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hyatt Hotels	United states	Hotels, Resorts & Cruise Lines	2025-12-31	1.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Huaxia Bank	China	Diversified Banks	2025-12-31	1.09	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Investment AB Latour	Sweden	Industrial Conglomerates	2025-12-31	1.09	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sanrio	Japan	Other Specialty Retail	2025-12-31	1.09	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Prestige Estates Projects	India	Real Estate Development	2025-12-31	1.08	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sofina	Belgium	Multi-Sector Holdings	2025-12-31	1.08	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	China Leadshine Technology	China	Electronic Components	2025-12-31	1.07	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Nan Ya Plastics	Taiwan	Commodity Chemicals	2025-12-31	1.07	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	IndusInd Bank	India	Diversified Banks	2025-12-31	1.07	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Unimicron Technology	Taiwan	Electronic Components	2025-12-31	1.06	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	DLF	India	Diversified Real Estate Activities	2025-12-31	1.06	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Mapfre	Spain	Multi-line Insurance	2025-12-31	1.04	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Nissan Chemical	Japan	Diversified Chemicals	2025-12-31	1.03	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	LONGi Green Energy Technology	China	Semiconductors	2025-12-31	1.03	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Jacobs Solutions	United states	Research & Consulting Services	2025-12-31	1.02	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Eoptolink Technology	China	Electronic Components	2025-12-31	1.02	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Super Micro Computer	United states	Technology Hardware, Storage & Peripherals	2025-12-31	1.01	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Aeroports de Paris	France	Airport Services	2025-12-31	1.01	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CCL Industries	Canada	Metal, Glass & Plastic Containers	2025-12-31	1.01	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	JD Health International	China	Drug Retail	2025-12-31	1.00	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Incyte	United states	Biotechnology	2025-12-31	0.99	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Suzuki Motor	Japan	Automobile Manufacturers	2025-12-31	0.99	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	EDP Renovaveis	Spain	Renewable Electricity 	2025-12-31	0.99	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Foxconn Industrial Internet	China	Electronic Manufacturing Services	2025-12-31	0.99	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Lodha Developers	India	Real Estate Development	2025-12-31	0.98	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Telstra	Australia	Integrated Telecommunication Services	2025-12-31	0.98	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Graco	United states	Industrial Machinery & Supplies & Components	2025-12-31	0.98	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Gecina	France	Office REITs	2025-12-31	0.98	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Global Unichip	Taiwan	Semiconductors	2025-12-31	0.98	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Anglo American	United Kingdom	Diversified Metals & Mining	2025-12-31	0.98	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Casella Waste Systems	United states	Environmental & Facilities Services	2025-12-31	0.98	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Asahi Intecc	Japan	Health Care Supplies	2025-12-31	0.97	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Zillow	United states	Real Estate Services	2025-12-31	0.97	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Primerica	United states	Life & Health Insurance	2025-12-31	0.96	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Ford Otomotiv Sanayi	Turkey	Automobile Manufacturers	2025-12-31	0.96	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	APL Apollo Tubes	India	Steel	2025-12-31	0.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bank of the Philippine Islands	Philippines	Diversified Banks	2025-12-31	0.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hotai Motor	Taiwan	Automotive Retail	2025-12-31	0.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	REC	India	Specialized Finance	2025-12-31	0.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Baxter International	United states	Health Care Equipment	2025-12-31	0.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Korean Air Lines	South Korea	Passenger Airlines	2025-12-31	0.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	BDO Unibank	Philippines	Diversified Banks	2025-12-31	0.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Amorepacific	South Korea	Personal Care Products	2025-12-31	0.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Li Ning	China	Apparel, Accessories & Luxury Goods	2025-12-31	0.93	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Qatar Insurance Co SAQ	Qatar	Property & Casualty Insurance	2025-12-31	0.93	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	L&T Technology Services	India	Research & Consulting Services	2025-12-31	0.91	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Advantech	Taiwan	Technology Hardware, Storage & Peripherals	2025-12-31	0.91	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sands China	Macau	Casinos & Gaming	2025-12-31	0.90	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	LyondellBasell Industries	United states	Commodity Chemicals	2025-12-31	0.90	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Randstad	Netherlands	Human Resource & Employment Services	2025-12-31	0.90	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Rational	Germany	Industrial Machinery & Supplies & Components	2025-12-31	0.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	TD SYNNEX	United states	Technology Distributors	2025-12-31	0.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Banque Cantonale Vaudoise	Switzerland	Regional Banks	2025-12-31	0.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Link REIT	Hong Kong	Retail REITs	2025-12-31	0.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	ABM Industries	United states	Environmental & Facilities Services	2025-12-31	0.88	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	KakaoBank	South Korea	Regional Banks	2025-12-31	0.88	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Evonik Industries	Germany	Specialty Chemicals	2025-12-31	0.88	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kingsoft	China	Interactive Home Entertainment	2025-12-31	0.88	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Davide Campari-Milano	Italy	Distillers & Vintners	2025-12-31	0.87	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Lotus Bakeries	Belgium	Packaged Foods & Meats	2025-12-31	0.86	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Siegfried	Switzerland	Life Sciences Tools & Services	2025-12-31	0.86	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Airtel Africa	United Kingdom	Wireless Telecommunication Services	2025-12-31	0.86	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Builders FirstSource	United states	Building Products	2025-12-31	0.86	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sumitomo Chemical	Japan	Diversified Chemicals	2025-12-31	0.86	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Roku	United states	Movies & Entertainment	2025-12-31	0.86	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	MasTec	United states	Construction & Engineering	2025-12-31	0.85	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Cia de Saneamento de Minas Gerais Copasa MG	Brazil	Water Utilities	2025-12-31	0.85	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Textron	United states	Aerospace & Defense	2025-12-31	0.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	First Quantum Minerals	Canada	Copper	2025-12-31	0.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Portland General Electric	United states	Electric Utilities	2025-12-31	0.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Clicks	South africa	Drug Retail	2025-12-31	0.83	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Aspen Pharmacare	South africa	Pharmaceuticals	2025-12-31	0.82	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	China Gas	Hong Kong	Gas Utilities	2025-12-31	0.82	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Holmen	Sweden	Paper Products	2025-12-31	0.82	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Luxshare Precision Industry	China	Electronic Components	2025-12-31	0.81	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Annaly Capital Management	United states	Mortgage REITs	2025-12-31	0.81	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Telecom Italia	Italy	Integrated Telecommunication Services	2025-12-31	0.80	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Alexandria Real Estate Equities	United states	Health Care REITs	2025-12-31	0.80	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	PLDT	Philippines	Wireless Telecommunication Services	2025-12-31	0.80	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Giant Biogene	China	Personal Care Products	2025-12-31	0.80	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	HLB	South Korea	Health Care Supplies	2025-12-31	0.79	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Globe Telecom	Philippines	Wireless Telecommunication Services	2025-12-31	0.79	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kingfisher	United Kingdom	Home Improvement Retail	2025-12-31	0.79	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Formosa Plastics	Taiwan	Commodity Chemicals	2025-12-31	0.79	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CVC Capital Partners	Luxembourg	Asset Management & Custody Banks	2025-12-31	0.78	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	M&T Bank	United states	Regional Banks	2025-12-31	0.78	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Invitation Homes	United states	Single-Family Residential REITs	2025-12-31	0.78	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Colgate-Palmolive India	India	Personal Care Products	2025-12-31	0.77	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sandisk	United states	Technology Hardware, Storage & Peripherals	2025-12-31	0.77	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Grupo Bimbo	Mexico	Packaged Foods & Meats	2025-12-31	0.77	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Fifth Third Bancorp	United states	Diversified Banks	2025-12-31	0.76	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	SPS Commerce	United states	Application Software	2025-12-31	0.76	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Rocket Lab	United states	Aerospace & Defense	2025-12-31	0.75	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Yamaha	Japan	Leisure Products	2025-12-31	0.75	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Teleperformance	France	Data Processing & Outsourced Services	2025-12-31	0.75	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Fortive	United states	Industrial Machinery & Supplies & Components	2025-12-31	0.75	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Longfor	China	Real Estate Development	2025-12-31	0.73	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Huntington Ingalls Industries	United states	Aerospace & Defense	2025-12-31	0.71	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Alibaba Health Information Technology	Hong Kong	Drug Retail	2025-12-31	0.71	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Turk Hava Yollari AO	Turkey	Passenger Airlines	2025-12-31	0.69	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	MLP Saglik Hizmetleri	Turkey	Health Care Facilities	2025-12-31	0.69	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	FDJ UNITED	France	Casinos & Gaming	2025-12-31	0.69	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Zhejiang Leapmotor Technology	China	Automobile Manufacturers	2025-12-31	0.68	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Central Pattana	Thailand	Real Estate Operating Companies	2025-12-31	0.68	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Mediobanca Banca di Credito Finanziario	Italy	Diversified Banks	2025-12-31	0.67	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	InPost	Poland	Air Freight & Logistics	2025-12-31	0.67	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Ulta Beauty	United states	Other Specialty Retail	2025-12-31	0.67	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	TELUS	Canada	Integrated Telecommunication Services	2025-12-31	0.67	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Ameren	United states	Multi-Utilities	2025-12-31	0.67	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hershey	United states	Packaged Foods & Meats	2025-12-31	0.66	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	China Resources Gas	Hong Kong	Gas Utilities	2025-12-31	0.66	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Nissin Foods	Japan	Packaged Foods & Meats	2025-12-31	0.66	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Northern Trust	United states	Asset Management & Custody Banks	2025-12-31	0.64	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	China Overseas Property	Hong Kong	Real Estate Services	2025-12-31	0.64	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	WP Carey	United states	Diversified REITs	2025-12-31	0.64	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Stella International	Hong Kong	Footwear	2025-12-31	0.64	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	PPL Corp	United states	Electric Utilities	2025-12-31	0.64	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Cincinnati Financial	United states	Property & Casualty Insurance	2025-12-31	0.63	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sumber Alfaria Trijaya	Indonesia	Food Retail	2025-12-31	0.63	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Qatar National Bank	Egypt	Diversified Banks	2025-12-31	0.63	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Shandong Weigao Group Medical Polymer	China	Health Care Supplies	2025-12-31	0.63	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Citizens Financial	United states	Regional Banks	2025-12-31	0.62	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Allegion	Ireland	Building Products	2025-12-31	0.62	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Al Rayan Bank	Qatar	Diversified Banks	2025-12-31	0.62	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CenterPoint Energy	United states	Multi-Utilities	2025-12-31	0.62	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	FirstEnergy	United states	Electric Utilities	2025-12-31	0.61	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Jabil	United states	Electronic Manufacturing Services	2025-12-31	0.60	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Great-West Lifeco	Canada	Life & Health Insurance	2025-12-31	0.60	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Woodward	United states	Aerospace & Defense	2025-12-31	0.59	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Vodafone	United Kingdom	Wireless Telecommunication Services	2025-12-31	0.58	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Infrastrutture Wireless Italiane	Italy	Integrated Telecommunication Services	2025-12-31	0.58	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Lundin Gold	Canada	Gold	2025-12-31	0.57	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CapitaLand Ascendas REIT	Singapore	Industrial REITs	2025-12-31	0.56	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Waters	United states	Life Sciences Tools & Services	2025-12-31	0.56	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Voltronic Power Technology	Taiwan	Electrical Components & Equipment	2025-12-31	0.55	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Prestige Consumer Healthcare	United states	Pharmaceuticals	2025-12-31	0.54	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	NMC Health	United Arab Emirates	Health Care Facilities	2025-12-31	0.54	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Williams-Sonoma	United states	Homefurnishing Retail	2025-12-31	0.54	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	BioMarin Pharmaceutical	United states	Biotechnology	2025-12-31	0.54	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sekisui Chemical	Japan	Industrial Conglomerates	2025-12-31	0.53	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	W R Berkley	United states	Property & Casualty Insurance	2025-12-31	0.52	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Zhongsheng	China	Automotive Retail	2025-12-31	0.52	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
